author,text,published_at,like_count
@soleneleclair,"yang salah itu SDM oknum islam Indonesia yang geblek: 

1. agama islam bilang ""lakum dinukum waliyadin"" dan ""la ikra hafiddin""

oknum islam Indonesia yang idiot bilang ""Bubarkan gereja"" dan "" Dilarang bangun gereja disini""

2. Agama islam bilang ""Tunduk patuh pada ulil amri (pemerintah)"" selama aktivitas beragama tidak dipersulit

oknum islam Indonesia yang idiot bilang ""Tegakkan kh*lafah"" dan ""perangi pemerintah taghut"" padahal azan masih berkumandang 24 jam nonstop

3. Agama islam bilang ""berpegang teguhlah pada tali agama allah""

oknum islam Indonesia yang idiot bilang ""Bukan islam kalo belum ikut ormas islam xxx"" 

4. Agama islam bilang silakan untuk menembus langit dengan kekuatan (maksudnya silakan untuk berlomba-lomba mengembangkan iptek) 

oknum islam Indonesia yang idiot bilang ""Habib X menembus langit"", "" habib X haji 100x lewat mimpi"", dsb

5. Agama islam bilang ""kebersihan sebagian dari iman""

oknum islam Indonesia yang idiot bilang ""buang sampah ke sungai gapapa, kan laut itu luas""

6. Agama islam bilang ""telah terlihat kerusakan di darat dan di laut""

oknum islam Indonesia yang idiot malah korupsi, malah buang sampah sembarangan, malah tidak mau membangun ekonomi yg stabil yg akhirnya membuat kriminalitas tinggi

tidak mau bikin lapangan pekerjaan sebanyak-banyaknya, malah membangun dan memperindah masjid dengan cara mengemis di pinggir jalan

Solusinya? PINDAH KE NEGARA LAIN yg SDMnya MAJU, contoh Jepang, Jerman, Inggris, bahkan China. 

agama kalo dikasih ke orang geblek yang IQ 78 or orang yg skor PISA nya rendah banget, pasti tambah geblek bin idiot

agama kalo dikasih ke orang bijak pasti tambah bijak dan maju pemikirannya",2025-07-07T07:02:30Z,0
@Tikus_Merah,"Kristen 1
Islam 0",2025-07-07T07:02:21Z,2
@PDIsolid,"Bukan mau membedakan, tp kalo engga salah. Menurut sy pribadi kasus seperti ini (perbedaan agama) kebanyakan di Jabar. Bener engga? Mohon koreksi kalo salah.",2025-07-07T07:02:07Z,0
@kurniawan_i,"Ah lu gak pernah bahas pelarangan pembangunan masjid d Manokwari, pelarangan pembangunan pesantren di Papua",2025-07-07T07:01:58Z,0
@Lionspider_780,"Bukan harus minta ijin, tapi harus bayar uang kelancaran dan keamanan untuk minoritas menjalankan beribadah, ini FAKTA 😠",2025-07-07T07:01:57Z,0
@Bintang_angkasa1,"Setujy ga bahas terlalu panjang atas kasus ini pak.. krn komitmen bapak kan ga bahas jika blm selesai kasusnya.

Yang perlu dibahas, apa sih pondasi masalah sebenarnya di Indonesia.

1. Bentuk ketululan sisi warga, kecemasan dam ketakutannya.
2. Provokasi apa dr korban dan narasi.

Sesuai statement bapak. Mayoritas akan merasa otoritatif dan si minoritas akan teriak sbg korban. Walau kadamg dr merekalah provokasi itu",2025-07-07T07:01:53Z,1
@BentoDidin,Ah kan itu hanya sebagian kecil mungkin mereka pernah lihat dan dengar dari media dimana orang keristen Indonesia selalu membela zionis Israel padahal sdh jelas zionis Israel menggenosida orang Palestina dan di eropa saja dulu dulu juga begitu bahkan sampai sekarang dgn adanya Islam phobia itu bukti sentimen agama pasti ada di setiap negara walau itu salah dilihat dari segi toleransi keagamaan,2025-07-07T07:01:53Z,0
@Teknik_Pemula,"YANG SALAH: 100% setan yg membisiki mereka...!!!😎 8 tersangka itu hanya manusia netral yg secara fisik/mental masih lemah... mari kita mengampuni mereka dan berdoa+berharap agar Tuhan Yesus Kristus mengampuni dan mengubah mereka jadi orang Kristen..., yg kita lawan/MUSUH kita: setan dan tentara2nya...!!! BUKAN israel/amerika/iran/isis/houthi/hamas/hisbullah/boko haram,,,dll😎🙂😎🙂",2025-07-07T07:01:50Z,0
@lilismuchlisoh-t2o,klo MUI kan tugasnya hanya membuat label halal haram doang pak guru😂😂,2025-07-07T07:01:49Z,0
@hardirahmat882,Makin percaya salah satu tanda kiamat adalah ketika ulama tidak lagi dipercaya,2025-07-07T07:01:48Z,0
@koniciwa8622,trimakasih sudah mengangkat tema ini..,2025-07-07T07:01:43Z,0
@jenongcathoz1758,"GW YAKIN INI PATUT DIDUGA ADA HABIB DOBOLLOWI DAN POLITIKUS PKS YG SUKA BERMAIN KASUS MACAM INI !!! BUAT PARA JONGOS ,BUDAK HABIB KAPAN KALIAN SADAR ???? SDH DI MANFAATKAN BERULANG2 SM KABIB PENIPU NASAB!!! SADAR KIBIINNNNN,,,,OTAK PARA KIBIN BNR2 ULTRA DUNGU PROMAX😂😂😂",2025-07-07T07:01:34Z,0
@Move_it_now,Ada kesalahan nya berisik sampai ham 4 subuh,2025-07-07T07:01:31Z,0
@handiomalau6478,Bahkan sekelas guru gembul pun gk berani mengakui. Bahwa kebencian org islam kpd kristen itu memang didasari karena ajaran nya.,2025-07-07T07:01:26Z,0
@bumiloka9252,Beribadah dimanapun kapanpun bagaimanapun mestinya bebas akhir-akhir ini dari golongan orang anti Pancasila selalu membuat kerusuhan atas nama agama.,2025-07-07T07:01:15Z,0
@EyangDjawi,Retret itu ibadah untuk evaluasi diri kenapa dipersekusi....???,2025-07-07T07:01:14Z,0
@MitchelJonathans,"Ujungnya loe sama aja sama uclim pada umumnya. Gak ikutan gerudug, tapi juga NATO...., begitu pengerudug berhsil jadikan syariat uclim gantiin Pancasila.., loe ikut bahagia. Dasar MUNAFIK loe !!!!!!",2025-07-07T07:01:15Z,0
@yuliayani2977,Pak Gugel komen nya berani ya.. Ga takut di Serang... Bukan di Bantaien😂,2025-07-07T07:01:03Z,0
@sarwoedi85,"Jadi emang dasar nya wereng gtbdab, bertindak selama ada arahan atasan atau enggak, ada sentimen massa atau enggak, ada viral atau enggak, n ada 💵 atau 🙅🏻‍♂️",2025-07-07T07:01:02Z,0
@mohamadjihanpriyadi,Saya muslim saya sangat menunjung tinggi toleransi. Inget orang baik lebih banyak dari orang jahat. Jadi tidak baik jika di pukul rata😊,2025-07-07T07:00:56Z,0
@FaisalRizaldi-pc3re,MUSLIM ADALAH SUMBER MASALAH DINEGERI INI..!!!!,2025-07-07T07:00:55Z,2
@StephanzDiwize,"13:44 saya setuju dengan masukan GurGem 🎉
Karena kami masyarakat membayar pajak untuk kebaikan bermasyarakat bukan makin memperkaya koruptor

15:43 😱 seram ah pak GurGem nanti di tuntut permintaan maaf loh

 23:10 doa saya semoga hal ini dijauhkan 🙏
Manusia memang beragama namun keterikatan dan saling membutuhkan satu sama lain juga merupakan bawaan dasar dari manusia itu juga 🎉 Semoga semakin banyak orang beragama yg semakin pintar agar tidak mudah termakan hasutan yg membawa kehancuran 🙏",2025-07-07T07:00:52Z,0
@julsangpetualang3949,Udah tau kan agamanya minoritas ko berani lawan yang mayoritas ya kan tolol jadinya 😅😂,2025-07-07T07:00:52Z,0
@lilypaulineaugustine5477,Umat Kristiani kalau sedang Ibadah tidak pernah menggunakan TOA agar tidak mengganggu warga sekitar 😊😊😊,2025-07-07T07:00:48Z,0
@anggi8363,"Ada yg luput dari kritikan Guru Gembul yaitu kepada KPAI. Korban perundungan ini adalah para remaja yang sedang ret-ret, kegiatan ret-ret bertujuan untuk membina kepribadian individu.  Beberapa waktu lalu mereka begitu lantang bak pahlawan kesiangan membela remaja-remaja bermsalah dalam program pembinaan ke barak militer KDM. Itulah wajah bertopeng KPAI yg muncul bersuara nakh kodok selepas hujan kalau anak dan remaja berkaitan dgn artis dan politisi.",2025-07-07T07:00:42Z,1
@hendrodiego5781,Dungu pro max 😂😂😂😂,2025-07-07T07:00:37Z,0
@blackberries2441,"Kasihan pemilik Vilanya habis kejadian ini rejekinya bakal berkurang banyak, krn yg melakukan retret akan kapok menyewa Vila, penyewaan Vila2 jadi kayak kuburan sepi 😂",2025-07-07T07:00:35Z,0
@vathirus7880,Orang yang beragama itu hanya orang yang berakal.,2025-07-07T07:00:35Z,0
@azwarannas6297,"Saya menyoroti umat agama saya. Kalian tohol, tapi ga mau belajar. tohol kuadrat.
Saya juga menyoroti MUI organisasi agama islam yaitu agama saya juga. Ga usaha percaya MUI dah. Saya juga ga percaya MUI dari dulu. Karena mereka tohol.",2025-07-07T07:00:25Z,0
@igtius7936,"3:05 Yakin lah pak guru gembul yang baik, yang ibu maria (pemilik villa)lakukan adalah keikhlasan dan tindakan nyata dari Alkitab ""bila kamu di tampar pipi kanan mu,berikan pipi kirimu""tidak ada maksut lain seperti ""duit tamparan"". Tuhan memberkati anda guru gembul.",2025-07-07T07:00:25Z,0
@fidgetguygamer9465,"Ya sudah kalau emang gak bisa bersatu ngapain dipaksa .
siapapun yang speak up tentang toleransi hal ini akan terjadi lagi",2025-07-07T07:00:22Z,0
@yosepbahtiar2854,"YAH KANGAN HERAN PAK  GURU APALAGI KRJADIAN
SEPERTI INI SBB DI MUI JUGA KWALITAS ANGGOTANYA MASIH PSTUT DIPERTANYAKAN SBB KALU TIDAK SALAH PERNAH TERJADI ANGGOTA MUI ADA YG TERSANGKUT DENGAN TERORIS  MAKA INI JAGA HARUS DIPERTANYAKAN BAGAIMANA CARA PEREKRUTAN ANGGOTA MUI SBB BEGITU MUDAHNYA ORANG MENJADI ANGGOTA TANPA PENILAIAN YG KONFREHENSIP",2025-07-07T07:00:00Z,0
@hallosemua6877,"Jika survey 0,0001% orang Indonesia yang gemar membaca buku. Maka bisa dipastikan hanya 0,0001% umat Muslim Indonesia yang mebaca Alquran nya.",2025-07-07T06:59:59Z,0
@ty-gv7qn,daerah ci ci bagian barat memang red zone pak guru masalah intoleransi.,2025-07-07T06:59:56Z,0
@deskysuwitra,Di Channel KDM istri salah 1 tersangka mengatakan suaminya adalah partai PDIP .,2025-07-07T06:59:55Z,0
@Henstar23,"Islam indonesia tidak ada kata Damai.
Beda sama Islam Arab saudi. Damai dan tenang",2025-07-07T06:59:54Z,0
@kbgs153,demokrasi apa?? kenapa hal ini masih ada??,2025-07-07T06:59:48Z,0
@handiomalau6478,"Saya percaya setiap muslim punya rasa benci kpd org kristen. Karena memang ajaran agamanya harus memastikan bahwa ajaran kristen adl ajaran yg salah, tinggal kadar benci nya aja. Ada yg cuma dlm hati, ada juga yg sampai ngebom. Klo cuma ganggu begini, percayalah ini cuma aktifitas harian biasa bagi beberapa muslim",2025-07-07T06:59:34Z,0
@suprihonosuprihono423,Indonesia terlalu banyak politisi dan partai yg memanfaatkan agama islam demi abisinya.,2025-07-07T06:59:24Z,0
@Batman-hv5hb,"Siap dihapus nih comment baca yg cepet! Krn ini hardcore facts: islam bukan agama. Islam adalah parpol,ormas,symbol anarki,symbol segala nafsu, symbol intolerance. Tinggalkan kesesatan dari agama ini apapun dalih nya, islam sesunguhnya bukan agama.",2025-07-07T06:59:24Z,0
@randysendiang,"Di Manado aman kok, 
di sini semua agama aman, rukun, sampai ke level yang ga lo bayangkan 😂",2025-07-07T06:59:22Z,0
@sendyacen739,Ada pemerintah ngak ada pemerintah sama aj sekarang maaa ngak ngaruh too hukum di negara tetap tumpul,2025-07-07T06:59:20Z,0
@ayepsumaryat3463,Jahatnya provokator.,2025-07-07T06:59:14Z,1
@creativemantec,"Ibadah kristen ""meresahkan dan mengotori wilayah"", mau tanya karena saya gak tau...""meresahkan dan mengotori wilayah"" dimana nya sih ibadah kristen itu? serius nanya",2025-07-07T06:59:06Z,0
@yadigunawan501,"Percayalah murid Yesus di Indonesia berbeda dengan murid Yesus di luar negeri.
Klo murid Yesus di luar negeri masih mengintimidasi & melarang minoritas untuk beribadah.
Tp murid Yesus di Indonesia berbeda, mereka malah menyayangi minoritas dan melindungi.
Hal ini bisa di buktikan dengan studi tour/kuliah kerja nyata ke lapangan.
Mantapkan analisis saya 🐦",2025-07-07T06:59:03Z,0
@friskyreads,"“Save Kristen di Indonesia”:

✅ Mari kita bersama menjaga kebebasan beragama dan melindungi umat Kristen di Indonesia dari segala bentuk diskriminasi.
✅ Save Kristen di Indonesia berarti menegakkan toleransi, keadilan, dan hak asasi manusia untuk semua.
✅ Kita wajib memastikan saudara-saudara Kristen di Indonesia dapat beribadah dengan aman dan damai.
✅ Toleransi adalah kunci untuk menyelamatkan keberagaman, termasuk umat Kristen di Indonesia.
✅ Bersatu melawan intoleransi demi Indonesia yang adil dan damai bagi semua pemeluk agama, termasuk umat Kristen",2025-07-07T06:59:03Z,2
@jack123-b6n,"apasih manfaat MUI, bagusan MIU hp xiaomi update terus😂",2025-07-07T06:58:52Z,0
@ArisMangosa,"Bagi dua negara saja. Barat khusus islam, IndonesiabTengah dan Timur khusus Kristen dn Katolik",2025-07-07T06:58:51Z,7
@hafiizz2490,"tidak masuk secara iogika dalam kondiai damai, tidak ada sentimen apapun, tiba-tiba massa menyerang seperti itu",2025-07-07T06:58:38Z,0
@ettymochtar,pemerintahnya gak menyadari hal itu kalau gaji mereka dari pajak...wkwkwkwk...yg mrk tahu hanya memperalata muslim utk mencapai kedudukannya dipemerintahan...lahhh....gajinya aja haram...,2025-07-07T06:58:35Z,0
@dasepsih,"Saya melihat fenomena inituh adalah hal yang dirasakan oleh nabi muhammad dulu saat menjalankan keyakinannya, tapi dengan posisi yang terbalik.",2025-07-07T06:58:26Z,0
@MasBheBhe,Duit negara dikorupsi...pak..,2025-07-07T06:58:20Z,0
@munazdirwijaya9403,efek kurang jam kerja dan sdm,2025-07-07T06:58:10Z,1
@SusatriBrsilalahi,"Katanya guru ,,, mn mungkin orang percaya orang kristen membakar mesjid,krna orang kristen tdak pernah mengganggu orang yg lg beribadah aplagi membakar rumah ibadah 
Tp..klw islam bru kejang kejang melihat orang nasrani beribadah",2025-07-07T06:58:07Z,0
@YohanesMiko,benar pk guru Gembul yg di tangkap cuma kroco2 nya yg otak nya intlek nya gk di tangkap,2025-07-07T06:58:02Z,1
@Suwondo-v5x,Lbh mulia tmpat ibadah non muslim yg dibangun secara gotong royong sesama umat ketimbang tmpat ibadah muslim yg kebanyakan dananya didpt dri mengemis dipinggir jln,2025-07-07T06:58:00Z,28
@purwantoro6016,"HERAN.... UMAT ISLAM DI MANAPUN BERADA DI MUKA BUMI PASTI BIKIN KEKACAUAN DAN KEBRUTALAN.......ULAMA DAN USTADZ DAN PEMUKA AGAMA PADA KEMANA AJA.... YG DI PIKIRKAN CUMA DUIT, DUIT, DUIT, DUIT DAN SELANGKANGAN PEREMPUAN..... SAYA UMAT MUSLIM JADI BINGUNG NIH😢",2025-07-07T06:57:58Z,1
@TitusKornelius,Bener kata Pak Guru pelakunya Bapak Bapak yang gak ada Pekerjaan alias Pengangguran dan ini jumlahnya melimpah tak terhitung Pengangguran di 62 akibat The investor Kabur akibat gak ada kerjaan Pengangguran mudah sekali untuk di Provokasi seperti kejadian Cidahu sukabumi itu,2025-07-07T06:57:55Z,0
@sugiyonokho5865,"terima kasih wejangan nya pak GuGem🙏🏾_ mudah-mudahan segera insyaf lah pada itu, kaum bapak-bapak miskin, ultra dungu promex/OdiBoo or whatever Lah, sebelum azab menerpah, terutama di daerah yg intoleransi nya tinggi🙏🏾",2025-07-07T06:57:54Z,0
@adjeii,"nugelo budug kabeh bjir, kurang jauh ulin na",2025-07-07T06:57:51Z,0
@anonimusxp615,"Ngak usah yg mayoritas utama, kita yg kristen advent saja suka di debat kusir sama kristen mayoritas kyk misionarisnya protestan. Kyknya emang di mana-mana yg namanya mayoritas itu pasti susah menerima kedatangan minority, kyk klo di india banyak diskriminasi orang yg di luar Hindu, bukan hanya soal Agama tapi soal suku dan Ras juga kyk di amerika smpe skrng aja masih banyak diskriminasi terhadap orang Asia, meksiko, dan kulit hitam. Contoh kasus lain saya pernah kuliah di kampus swasta di Manado di mana di angkatan kami 2017 itu ada 2 orang papua dan sisanya di dominasi sama yg chinese kadang suka risih dan kasian sama temanku yg dari papua namanya Tonius (orangnya baek banget) sering di ceng-cengin soal warna kulit atau kesukuan gitulah sama kawan-kawan kampus, bahkan yg lebih parah pernah terjadi di tahun 2015an klo ngk salah itu sempat pecah kerusuhan antara anak-anak mahasiswa papua di universitas negri manado di tondano sama penduduk lokal yg terkadang suka diskriminatif terhadap mereka bahkan udah makan beberapa korban jiwa.",2025-07-07T06:57:32Z,0
@creatorpemula4520,lama2 belok ke OPM Papua karena Indonesia sudah gak aman lagi,2025-07-07T06:57:22Z,0
@SiiPahitLidah,"Untuk melihat pohon yang bagus... lihatlah dari buahnya .. klo buahnya bagus...berarti itu pohonnya bagus...
bukan sebaliknya 😆",2025-07-07T06:57:01Z,0
@ratnajantibarakrimba,Uang bukan segalanya.,2025-07-07T06:57:01Z,0
@doju.97,"Pengalaman pribadi sebagai kristen
SMP: Dibully 
SMA: Dibully
Secara aku SMP SMA emg sekolahnya di daerah pedesaan.. dan sempet jadi Islamphobia
Pas Kuliah + Kerja: Toleran semua, ga rasis terima aku apa adanya..

jadi kesimpulannya.. TOLONG DIATUR YANG BERPENDIDIKAN RENDAH DIBIMBING LAGI AGAMANYA..!!! 
noh yang di video keliatan banget yg nggruduk n provokator keliatan banget kek orang g sekolah.. sama seperti pas aku SMP SMA mreka masih belum berpendidikan jadi bisa diwajarin ngebuli minoritas -.-",2025-07-07T06:56:54Z,0
@LayKimhwa,Seandainya pak guru gembul jadi presiden RI..dan wakilnya bang Armando ..damai Indonesiaku.❤,2025-07-07T06:56:49Z,0
@DE_SUN-rn9cd,Agama islam yg aneh..kok di ajar membenci...soal takut demi tuhan gak ada kami takut sama islam,2025-07-07T06:56:47Z,0
@cotesia7931,"kang dedi, monggo amukannya dipersilahkan",2025-07-07T06:56:44Z,0
@DenJava-f1m,Indonesia belum pantas sejajar negara maju. Karena orang2 masih primitive.,2025-07-07T06:56:43Z,0
@soeparmansoedirjo1842,"Ayo gg cerdaskan umat, iman kita itu paten ko bodoh bngt mau di provokasi, iman kita itu kokoh di goyang2 apa pun seharusnya ttp tegak, ini knp umat muslim dangkal bngt mikir nya",2025-07-07T06:56:26Z,0
@bennybluerock6565,"Ttpi Kalo Bayar Pajak Sama Rata & Sama Rasa ... ttpi yg Paling Banyak Menikmati nya adalah :  Kelompok2 Mayoritass  Agama  Tertentu & para Oknum2 Pejabat Negara ini ... !!! 
Itu POINT nya ... Biar Tahu ajaa ... !!!! @",2025-07-07T06:56:11Z,3
@melvinofficial75,Ketua RT setempat yg menjadi Provokatornya,2025-07-07T06:56:03Z,0
@yeris919,"bukan masalah agama islamnya,kalo pun disini mayoritas hindu/budha saya yakin di indo bakal 11/12 sama di prindavan 😂 kualitas sdm nya bukan org cok",2025-07-07T06:56:03Z,0
@mangrasis,"""KDM jangan ragu bersikap keras kepada kaum intoleran. Mereka bukan pendukung, tapi pengganggu!""

Dari Purwakarta, Subang, sampai Jawa Barat, golongan intoleran ini tak pernah sekalipun mendukung KDM. Mereka bukan untuk membangun, tapi untuk menghasut, menyebar fitnah, dan memecah-belah masyarakat dengan dalih agama.

Mereka tidak pernah berkontribusi apa-apa, tapi selalu merasa paling berhak menentukan siapa yang layak memimpin. KDM adalah simbol pemimpin yang berpikir waras, cinta budaya, menghormati semua agama, dan menolak politik kebencian. Dan justru itu yang mereka benci.

Jangan beri ruang pada kelompok yang hobinya cuma mengkafirkan, memfitnah, dan menggiring opini seolah merekalah wakil Tuhan. Padahal, suara mereka bukan suara umat — tapi suara kebencian yang diselubungi jubah agama.

Saatnya tunjukkan bahwa Jawa Barat bukan tempat untuk ideologi sempit dan keagamaan yang arogan. Kalau mereka tak pernah berdiri bersama, buat apa diberi ruang?",2025-07-07T06:55:50Z,0
@integreetkonstruksi4628,"Mau tau salah satu munafiknya orang2? Kmren israel rame sama iran, pada dukung iran. Tapi kalau syiah diusir sampai diancam mati. 

😂",2025-07-07T06:55:50Z,0
@habibelghiffari,"semoga Gembul jadi anggota DPR karena untuk saat ini hanya dia yg berani kritik dengan data dan paling penting adalah ""tanpa hujatan"" dan tendensi kebencian..",2025-07-07T06:55:49Z,6
@Semesta369tesla,Mana nih mentri agamanya 🤣,2025-07-07T06:55:47Z,1
@CristianSukemi,"YA.BERITANYA SUDAH NYAMPEK :AS ,EROPA,AUSTRALIA DLL. SUDAH VIRAL PAK G G.",2025-07-07T06:55:26Z,0
@ElonSpace-n9p,"Polisi indonesia klo menangani kejadian sprt ini, bagaikan polisi india, cupu dan lembut, bangsat!",2025-07-07T06:55:18Z,0
@gentlemansironcode,Hanya Oknum kok,2025-07-07T06:55:12Z,0
@LeeHaechan-v2o,wkwkwkwk denial ya mayoritas.. dibilang sdm rendah ga mau tapi kenyataannya rendah wkwkwk... urusan money2 mah ga ada haramnya,2025-07-07T06:54:56Z,0
@bambangpurwanto6645,"Lagi... dan lagii...⁉️
DOGMA yg MEMBAWA KEBODOHAN, MENGAJARKAN PENIPUAN, PERANG, MEMBUNUH, MERUSAK, MENGUASAI dan MENJAJAH...
MENUDUH pihak lain ""KAFIR"" padahal OTAKnya SENDIRI YANG ""KAFIR"". EGOIS TIDAK MAU MEMBUKA DIRI. TERJEBAK DALAM ""DOGMA KONTRADIKSI"" dan TIDAK MAU BELAJAR...

🔴MURTAD lebih DAMAI dengan KESADARAN SPIRITUAL AKAL SUWUNG...",2025-07-07T06:54:53Z,0
@kemuseum,"Penyakit... mabok kencing ontah...🐫  Kriminilisi agamis... 
Apa guna agama, kalo antar umat hanya tebarkan doktrin kebencian, dendam, curiga, oleh segelintir ustad provokator...🤪",2025-07-07T06:54:52Z,0
@Afssserrr933,JaditaukankualitasSDMnyaa,2025-07-07T06:54:49Z,0
@tirsajuita2869,jaman skarang mau ikuti Kaisar nero skarang lebih changgi  jadi mau berbohong dengan bakar masjid  untuk menyalahkan kristen   🤣🤣🤣🤣🤣🤣Alam ini bertuhan  ya dan alam berpihak  pada kebenaran .........,2025-07-07T06:54:41Z,0
@dys2302,Di kasih agama apapun manusia kalau arrogant gk akan bisa menjalankan ajaran agamanya. Karena arrogant itu sifat iblis.,2025-07-07T06:54:30Z,0
@hamba9698,"Coba Ibadahnya pakai Bahasa Arab, seperti ditimur tengah Kristen Ortodoks, pasti diam karena orang Indonesia kl berbau Arab suka Diam😂😂",2025-07-07T06:54:24Z,0
@annexannex2515,Mantap pak guru gembul kalo di Indonesia Islam nya rata2 kyk guru gembul ini pasti damai selalu Indonesia ini tapi sekarang Indonesia penuh dengan aliran Islam radikal makanya intoleransi di Indonesia merajalela,2025-07-07T06:54:20Z,0
