author,text,published_at,like_count,clean_text,label_sentimen
@Bermatadua,"🤔 Judulnya g pas, cuma di daerah jawa bagian barat aja yg primitip",2025-07-07T07:12:11Z,1,Judulnya g pas cuma di daerah jawa bagian barat aja yg primitip,negative
@MiyukiMitsuki,"Ingat ini, orang non muslim itu gak baca Alquran maka jadilah muslim yg baik untuk mencerminkan ajaran agama islam secara nyata.",2025-07-07T07:12:00Z,0,Ingat ini orang non muslim itu gak baca Alquran maka jadilah muslim yg baik untuk mencerminkan ajaran agama islam secara nyata,neutral
@asatryanatha,pak guru gimana kalau dikasih aturan saja orang non muslim di indonesia bag timur dan yang muslim disuruh pindah  ke bag tengah dan barat?,2025-07-07T07:11:59Z,0,pak guru gimana kalau dikasih aturan saja orang non muslim di indonesia bag timur dan yang muslim disuruh pindah ke bag tengah dan barat?,negative
@moonlightsonata6506,"Seharusnya saat itu  menteri agama langsung memberi statement atau peralangan,😊
Bahwa tdk di benarkan tindakan  seperti itu tindakan anarkis ,kriminal,penggerudukan orang beribadah 
BIAR YG LAIN TDK MELAKUKAN HAL YG SM
SOALNYA KEJADIAN SEPERTI  SERING TERJADI",2025-07-07T07:11:49Z,1,Seharusnya saat itu menteri agama langsung memberi statement atau peralangan Bahwa tdk di benarkan tindakan seperti itu tindakan anarkis kriminal penggerudukan orang beribadah BIAR YG LAIN TDK MELAKUKAN HAL YG SM SOALNYA KEJADIAN SEPERTI SERING TERJADI,negative
@ZaynGaming-s2m,Dut lo gk tau kah cianjur sukabumi itu byk di murtadin? Mikir sblm komen dut,2025-07-07T07:11:48Z,0,Dut lo gk tau kah cianjur sukabumi itu byk di murtadin? Mikir sblm komen dut,negative
@baharudin-crottt,"Selagi imam cebol masih di NKRI, negara ini dalam bahaya",2025-07-07T07:11:45Z,0,Selagi imam cebol masih di NKRI negara ini dalam bahaya,negative
@rmdputrax666,Jabar tolol pro max,2025-07-07T07:11:40Z,0,Jabar tolol pro max,negative
@upfigther,mui cuma cari cuan,2025-07-07T07:11:34Z,0,mui cuma cari cuan,negative
@龍神12,kasus intoleran ini banyak banget di Jabar. why?,2025-07-07T07:11:17Z,0,kasus intoleran ini banyak banget di Jabar why?,negative
@adrianarachmaesti4122,"Puji Tuhan...sangat jelas, tajam dan fair untuk review masalah dasarnya

Sy hormat dengan karunia pemikiran @Guru Gembul yg cerdas dengan hati tulus ... membantu kami memahami persoalan inteloransi di Indonesia",2025-07-07T07:11:13Z,3,Puji Tuhan sangat jelas tajam dan fair untuk review masalah dasarnya Sy hormat dengan karunia pemikiran Gembul yg cerdas dengan hati tulus membantu kami memahami persoalan inteloransi di Indonesia,positive
@nagamerah9971,"Apa sih arti beragama..? Memusuhi orang yg tidak seagama dgn diri kita kah..? Bukankah beragama itu relasi hubungan antara manusia dgn Tuhan, dgn sesama Mahluk dan alam Ciptaan Nya..?",2025-07-07T07:11:12Z,0,Apa sih arti beragama ? Memusuhi orang yg tidak seagama dgn diri kita kah ? Bukankah beragama itu relasi hubungan antara manusia dgn Tuhan dgn sesama Mahluk dan alam Ciptaan Nya ?,negative
@rhutabarat4899,"Orangtua th 1951 s/d 1956 jadi kepala dinas kehewanan/peternakan 
Madura/4 kabupaten.
Saya sering mengikuti orangtua dinas ke-desa,bahkan dijamu makan,tidak pernah ada masalah.
Saya masih ingat kalau pak Sunarto mantan residen Madura kalau berkunjung ke Surabaya mampir ,bahkan kadang2 menginap.
Tapi akhir2 ini saya sangat sedih mendengar cerita pak Guru .
Saya salut atas keberanian pak Guru mengemukakan fakta2.
Horas pak Guru,semoga sehat selalu.",2025-07-07T07:11:12Z,0,Orangtua th s d jadi kepala dinas kehewanan peternakan Madura kabupaten Saya sering mengikuti orangtua dinas ke desa bahkan dijamu makan tidak pernah ada masalah Saya masih ingat kalau pak Sunarto mantan residen Madura kalau berkunjung ke Surabaya mampir bahkan kadang menginap Tapi akhir ini saya sangat sedih mendengar cerita pak Guru Saya salut atas keberanian pak Guru mengemukakan fakta Horas pak Guru semoga sehat selalu,positive
@caviarequipment,"Retorika guru gembul ini makin kesana kemari, kalo mau seimbang bahas di masalahnya aja pak",2025-07-07T07:10:54Z,0,Retorika guru gembul ini makin kesana kemari kalo mau seimbang bahas di masalahnya aja pak,negative
@kasimmerus2691,Kami rindu jawa barat dan sunda seperti dahulu 🙏,2025-07-07T07:10:52Z,0,Kami rindu jawa barat dan sunda seperti dahulu,negative
@culayackerman6356,loba islam ktp di konoha mah,2025-07-07T07:10:46Z,0,loba islam ktp di konoha mah,negative
@mayoaji6011,07:47 lah malah diberi tahu taktiknya ,2025-07-07T07:10:40Z,0,lah malah diberi tahu taktiknya,negative
@Bsw1223-b7o,"ANEH JABAR INI, ORANG MINORITAS IBADAH DI GANGGU, SEDANGKAN PROSTITUSI BERKEDOK KAWIN KONTRAK DI PUPUK BIAR SUBUR.",2025-07-07T07:10:39Z,0,ANEH JABAR INI ORANG MINORITAS IBADAH DI GANGGU SEDANGKAN PROSTITUSI BERKEDOK KAWIN KONTRAK DI PUPUK BIAR SUBUR,negative
@RedSonInTheSky,"Orang yang imannya kuat, gak bakal keganggu sama kristenisasi, majusisasi, jasinisasi, shikifujinisasi, enelisasi, imusamanisasi, joyboyisasu, mephistonisasi, horusisasi, sususasi sasasi, zeusisasi, dan sasi sasi lainnya.",2025-07-07T07:10:32Z,0,Orang yang imannya kuat gak bakal keganggu sama kristenisasi majusisasi jasinisasi shikifujinisasi enelisasi imusamanisasi joyboyisasu mephistonisasi horusisasi sususasi sasasi zeusisasi dan sasi sasi lainnya,negative
@mitchellfebrianto9118,"Tiap ada kasus intoleran ke minoritas. Banyak banget ya channel roasting yg ga mau bahas bahkan di tutupi. 
Kaya kemarin kasus Sukabumi kemarin.

Standar ganda atau gimana?",2025-07-07T07:10:16Z,0,Tiap ada kasus intoleran ke minoritas Banyak banget ya channel roasting yg ga mau bahas bahkan di tutupi Kaya kemarin kasus Sukabumi kemarin Standar ganda atau gimana?,negative
@SalmonSalmon-b2n,"Maaf pak mungkin topiknya diganti: Kristen dan Katolik... 
Katolik itu kristen juga. Mungkin maksudnya, 
Kristen Katolik dan protestan karena katolik juga kristen.",2025-07-07T07:09:53Z,0,Maaf pak mungkin topiknya diganti Kristen dan Katolik Katolik itu kristen juga Mungkin maksudnya Kristen Katolik dan protestan karena katolik juga kristen,negative
@haidirfajri6623,setuju 23:44,2025-07-07T07:09:52Z,0,setuju,neutral
@asharitech6531,"Pak Guru tidak capek? Saya yang hanya mendengarkan saja sudah lelah, apalagi Bapak yang menyampaikan begitu banyak keresahan seperti yang disampaikan oleh Guru Gembul. Hati-hati ya, Pak. Saya doakan semoga hati Pak Guru tetap kuat dan mampu mengendalikan semuanya, agar keresahan itu tidak berubah menjadi kebencian. Aamiin",2025-07-07T07:09:51Z,0,Pak Guru tidak capek? Saya yang hanya mendengarkan saja sudah lelah apalagi Bapak yang menyampaikan begitu banyak keresahan seperti yang disampaikan oleh Guru Gembul Hati hati ya Pak Saya doakan semoga hati Pak Guru tetap kuat dan mampu mengendalikan semuanya agar keresahan itu tidak berubah menjadi kebencian Aamiin,negative
@HaryonoMintuno,Kebanyakan sih pelakunya sdm Rendah yg mudah di bayar dan dihasut oknum menggunakan sentimen agama tnp berfikir panjang..aplg MUI sering cuci tgn.,2025-07-07T07:09:43Z,0,Kebanyakan sih pelakunya sdm Rendah yg mudah di bayar dan dihasut oknum menggunakan sentimen agama tnp berfikir panjang aplg MUI sering cuci tgn,negative
@fairangle2154,"NKRI menuju perpecahan,,,,,",2025-07-07T07:09:39Z,0,NKRI menuju perpecahan,negative
@Defisit_Otak,"Indonesia adalah sebuah dystopia terbesar di muka bumi akibat kemunafikan penghuninya. Disaat orang luar mengelukan kehebatan toleransi orang Indonesia dengan slogan bhinekanya fakta berkata lain, dicap sebagai salah satu negara religius tapi permasalahan terbesar negaranya akibat kebobrokan moral, dinobatkan sebagai masyarakat paling ramah didunia tapi bersumbu pendek dan bertindak barbar, ironi adalah makanan pokok tapi warganya terlalu dungu atau terlalu sombong untuk mengakuinya, semua berlindung di balik persona utopia sebuah negara yg harmonis namun sekarang mereka tak malu membuka topeng untuk memperlihatkan boroknya.",2025-07-07T07:09:38Z,0,Indonesia adalah sebuah dystopia terbesar di muka bumi akibat kemunafikan penghuninya Disaat orang luar mengelukan kehebatan toleransi orang Indonesia dengan slogan bhinekanya fakta berkata lain dicap sebagai salah satu negara religius tapi permasalahan terbesar negaranya akibat kebobrokan moral dinobatkan sebagai masyarakat paling ramah didunia tapi bersumbu pendek dan bertindak barbar ironi adalah makanan pokok tapi warganya terlalu dungu atau terlalu sombong untuk mengakuinya semua berlindung di balik persona utopia sebuah negara yg harmonis namun sekarang mereka tak malu membuka topeng untuk memperlihatkan boroknya,negative
@NurulArifin-le4xi,Dakwah itu termasuk ibadah bukan pak guru,2025-07-07T07:09:16Z,0,Dakwah itu termasuk ibadah bukan pak guru,neutral
@dessygunawan365,Guru gembul ini ngomong Fakta...,2025-07-07T07:09:04Z,0,Guru gembul ini ngomong Fakta,negative
@leinagniust6399,"Pontianak - Kalimantan Barat hadir

Disini kami sangat rukun sekali,terutama di Singkawang",2025-07-07T07:09:01Z,77,Pontianak Kalimantan Barat hadir Disini kami sangat rukun sekali terutama di Singkawang,positive
@megatechid-b4g,"kita mengenal pohon dari buah nya, ajaran jahat melahirkan pengikut yg jahat",2025-07-07T07:08:44Z,0,kita mengenal pohon dari buah nya ajaran jahat melahirkan pengikut yg jahat,negative
@natalieyuni1725,Kenapa kok selalu muslim pelaku intolerance?  Hoooooey itu hanya oknum ....hmmmmm.  kebetulan oknum selalu muslim  hmmmmm klop,2025-07-07T07:08:42Z,1,Kenapa kok selalu muslim pelaku intolerance? Hooey itu hanya oknum hmm kebetulan oknum selalu muslim hmm klop,negative
@Naisu-o2l,"""Uang 100 juta nya buat pembangunan mushola aja"" Kalimat itu lebih sakit dan menampar. 
Bravo untuk kalian yang menjalankan agama kalian sesuai inti ajarannya yaitu cinta kasih ❤",2025-07-07T07:08:34Z,0,Uang juta nya buat pembangunan mushola aja Kalimat itu lebih sakit dan menampar Bravo untuk kalian yang menjalankan agama kalian sesuai inti ajarannya yaitu cinta kasih,negative
@GinGin-n4u,Hanya Agama Alloh yang wajib di bela,2025-07-07T07:08:32Z,0,Hanya Agama Alloh yang wajib di bela,neutral
@Dongengpolitik,"Gembul, genbul, otak lu dimana sih bul? Ini gue kasih tau ya, izin pembangunan tempat ibadah salah sarunya adalah harus berdasarkan permintaan warga sekitar yg memang butuh tempat ibadah... Kenapa pembangunan gereja sering ditolak warga? Karena tempat ibadah tersebut bukan atas dasar permintaan dari warga sekaitar dan yg beribadah digereja tersebut bukan warga sekitar tapi warga dari luar yg tidak dikenal tidak jelas asalnya darimana, pakaian jemaat wanitanya terlalu vulgar, selain itu jemaatnya datang bawa kendaraan mobil yg tentu saja bikin macet jalan yg mengganggu waga sekitar sebab parkir mobilnya sembarangan... 
Dan yg harus lu ketahui, persaingan antara Kristen protestan dan kriaten katolik dari dulu hingga sekarang tetap ada tepat abadi lestari. Nah bisa saja umat kristen protestanlah yg tidak setuju adanya pembangunan gereja kristen katolik disitu...
Lu jgn selalu menyalahkan islam aja bul. Lihat noh, tempat ibadah orang kristen di mall mall, tidak ada warga sekitar yg terganggu apalgi mengganggu karena tempat parkirnya ada, jemaatnya mau datang pakai tengtop atau pakai bikini juga bebas...",2025-07-07T07:08:32Z,0,Gembul genbul otak lu dimana sih bul? Ini gue kasih tau ya izin pembangunan tempat ibadah salah sarunya adalah harus berdasarkan permintaan warga sekitar yg memang butuh tempat ibadah Kenapa pembangunan gereja sering ditolak warga? Karena tempat ibadah tersebut bukan atas dasar permintaan dari warga sekaitar dan yg beribadah digereja tersebut bukan warga sekitar tapi warga dari luar yg tidak dikenal tidak jelas asalnya darimana pakaian jemaat wanitanya terlalu vulgar selain itu jemaatnya datang bawa kendaraan mobil yg tentu saja bikin macet jalan yg mengganggu waga sekitar sebab parkir mobilnya sembarangan Dan yg harus lu ketahui persaingan antara Kristen protestan dan kriaten katolik dari dulu hingga sekarang tetap ada tepat abadi lestari Nah bisa saja umat kristen protestanlah yg tidak setuju adanya pembangunan gereja kristen katolik disitu Lu jgn selalu menyalahkan islam aja bul Lihat noh tempat ibadah orang kristen di mall mall tidak ada warga sekitar yg terganggu apalgi mengganggu karena tempat parkirnya ada jemaatnya mau datang pakai tengtop atau pakai bikini juga bebas,negative
@melvinofficial75,Pak Guru yg sangat LOGIS,2025-07-07T07:08:22Z,0,Pak Guru yg sangat LOGIS,positive
@Anonnymos-NH,"MUI adalah adalah pencetak intoleran di indonesia, dulu thn 90 an fatwanya mui tdk menerima pluralisme agama di indonesia, hai MUI, apa yg dibilang guru gembul adalah fakta 85%ekonomi indonesia dikuasai oleh non islam juga ilmu pengetahuan dan teknologi, seperti yg dikatakan yusuf  kalla orang kaya di indonesia 1 banding 10 dan itu benar misalnya antoni salim, prayogo pangestu, datok sri tahir, hartono cs, james riady, ekacipta wijaya dll dibidang ilmu pengetahuan sekolah2 negeri murid2nya mayoritas juaranya  non islam terutama daerah jabodetabek dan sekolah kristen jauh lebih unggul dari nonis, juara dunia ada susi susanti, rudy hartono, chris jone, elyas pical, daud jordan dll, dan lihat perusahaan orang kristen tdk melihat agamanya apa seperti indo mart, alfamart semuanya karyawannya berjilbab, jadi kalau ingin maju negara kita ini hentikan persekusi agama  di indonesia kalau tdk, bisa bubar negara ini seperti yugoslavia, sudan apakah itu yg kita maui ?",2025-07-07T07:08:20Z,0,MUI adalah adalah pencetak intoleran di indonesia dulu thn an fatwanya mui tdk menerima pluralisme agama di indonesia hai MUI apa yg dibilang guru gembul adalah fakta ekonomi indonesia dikuasai oleh non islam juga ilmu pengetahuan dan teknologi seperti yg dikatakan yusuf kalla orang kaya di indonesia banding dan itu benar misalnya antoni salim prayogo pangestu datok sri tahir hartono cs james riady ekacipta wijaya dll dibidang ilmu pengetahuan sekolah negeri muridnya mayoritas juaranya non islam terutama daerah jabodetabek dan sekolah kristen jauh lebih unggul dari nonis juara dunia ada susi susanti rudy hartono chris jone elyas pical daud jordan dll dan lihat perusahaan orang kristen tdk melihat agamanya apa seperti indo mart alfamart semuanya karyawannya berjilbab jadi kalau ingin maju negara kita ini hentikan persekusi agama di indonesia kalau tdk bisa bubar negara ini seperti yugoslavia sudan apakah itu yg kita maui ?,negative
@dude8865,"orang Kristen kalau mau ibadah harus izin tetangga, rt/rw, kelurahan hingga jajaran kabinet presiden.
kalau islam ibadaha dan dilaporkan, akan dikenakan pasal penistaan agama, dengan sanksi hukuman
hingga seumur hidup.",2025-07-07T07:08:14Z,0,orang Kristen kalau mau ibadah harus izin tetangga rt rw kelurahan hingga jajaran kabinet presiden kalau islam ibadaha dan dilaporkan akan dikenakan pasal penistaan agama dengan sanksi hukuman hingga seumur hidup,negative
@taufikchannel.909,No commen pak nanti saya dibilang musuh Islam sama yg IQ monyet yg ngakunya beragama,2025-07-07T07:08:12Z,0,No commen pak nanti saya dibilang musuh Islam sama yg IQ monyet yg ngakunya beragama,negative
@rickyadjoe6376,"Saya sangat menyangkan kejadian dipembahasan ini,tapi satu hal yang bisa saya simpulkan bahwa intoleran adalah milik mayoritas yg bodoh,sebagai contoh diaerah saya di suatu tempat dikalimantan,kbtulan disini mayoritas katholik,ada saudara kami yg khatolik itu mengadakan pesta hajatan yg mana rumahnya disamping mesjid,diminta mengecilkan volume saat sholat berjamaah aja mereka tak bisa,ditegur baik2 ngamuk dg badan bau arak,jadi kesimpulannya,kejadian intoleran akan selalu ada jika disuatu tempat di isi orang2 bernalar rendah",2025-07-07T07:08:08Z,0,Saya sangat menyangkan kejadian dipembahasan ini tapi satu hal yang bisa saya simpulkan bahwa intoleran adalah milik mayoritas yg bodoh sebagai contoh diaerah saya di suatu tempat dikalimantan kbtulan disini mayoritas katholik ada saudara kami yg khatolik itu mengadakan pesta hajatan yg mana rumahnya disamping mesjid diminta mengecilkan volume saat sholat berjamaah aja mereka tak bisa ditegur baik ngamuk dg badan bau arak jadi kesimpulannya kejadian intoleran akan selalu ada jika disuatu tempat di isi orang bernalar rendah,negative
@bond-oh3ws,Ini pak guru gembul baru Islam yg bener....yg intoren itu mereka Islam tp ga tau kitab nya...mereka cuma dengerin provokator doang.,2025-07-07T07:08:04Z,0,Ini pak guru gembul baru Islam yg bener yg intoren itu mereka Islam tp ga tau kitab nya mereka cuma dengerin provokator doang,negative
@GD-RECORD,"Dalam alquran Tidak bolehhhh.......???
Tapi faktanya banyak orang islam yg idiot dan berbuat anarkis terhadap agama lain bos..??!!!!
Berarti isinya HOAX..!!!",2025-07-07T07:07:56Z,0,Dalam alquran Tidak bolehh ?? Tapi faktanya banyak orang islam yg idiot dan berbuat anarkis terhadap agama lain bos ??!! Berarti isinya HOAX !!,negative
@Margasagalaraja,99% nonis yg komen,2025-07-07T07:07:41Z,0,nonis yg komen,neutral
@powerfulwords1205,Ot4k Pelaku pengrusakan bermentaL B4nc1  tidak bertanggung jawab atas perbuatannya.  B4nc1 skrg aja ngga seanarkis itu..,2025-07-07T07:07:34Z,0,Otk Pelaku pengrusakan bermentaL Bnc tidak bertanggung jawab atas perbuatannya Bnc skrg aja ngga seanarkis itu,negative
@sisuneo,"Di Japan dan Singapura pun bikin perkumpulan sesuka hati pasti dan yakin bakal di datangi aparatnya😅
Org bikin acara aja di rumah perlu izin pihak berwenang.",2025-07-07T07:07:27Z,0,Di Japan dan Singapura pun bikin perkumpulan sesuka hati pasti dan yakin bakal di datangi aparatnya Org bikin acara aja di rumah perlu izin pihak berwenang,negative
@ZenAffandi,"Ayo muhamadiyah,lebarkan dakwah dan pemberdayaan ekonomi mu ke sukabumi,biar cerdas dan bermutu masyarakat disana. ...islam yg benar,dan menjadi rakhmatan lil alamin..buat manusia dan alam..dan seisinya.",2025-07-07T07:07:24Z,0,Ayo muhamadiyah lebarkan dakwah dan pemberdayaan ekonomi mu ke sukabumi biar cerdas dan bermutu masyarakat disana islam yg benar dan menjadi rakhmatan lil alamin buat manusia dan alam dan seisinya,positive
@Achaeaa,"kalo kata temen saya yang aparat di kabupaten sukabumi
perusakan itu dibeking oleh salah satu ormas yg mendukung kemenangan salah satu mantan bupati sukabumi",2025-07-07T07:07:22Z,0,kalo kata temen saya yang aparat di kabupaten sukabumi perusakan itu dibeking oleh salah satu ormas yg mendukung kemenangan salah satu mantan bupati sukabumi,neutral
@AndiPeci-d8g,Guru GEMBUL TUKANG NGIBUL 😛,2025-07-07T07:07:10Z,0,Guru GEMBUL TUKANG NGIBUL,negative
@santosundjaja3504,"MUI itu punya standar ganda, sombong, bergaya primordialisme, ambil uang dari sertifikat halal. Sarang.... Provokasi org dgn dalil agama.",2025-07-07T07:07:09Z,0,MUI itu punya standar ganda sombong bergaya primordialisme ambil uang dari sertifikat halal Sarang Provokasi org dgn dalil agama,negative
@user-66ud3pveh6,Sebaiknya yg melakukan pengrusakan introspeksi jangan malah playing victim.,2025-07-07T07:07:09Z,0,Sebaiknya yg melakukan pengrusakan introspeksi jangan malah playing victim,negative
@nanadiana1615,Udah ada disebut oleh salah satu ibu2 pas lg ketemu sama KDM bahwa salah satu pelaku adalah anggota politik dr si banteng kok pak guru,2025-07-07T07:07:08Z,0,Udah ada disebut oleh salah satu ibu pas lg ketemu sama KDM bahwa salah satu pelaku adalah anggota politik dr si banteng kok pak guru,negative
@JanriSinaga-w8b,"Jangan sampai Indonesia pecah karena masalah intoleransi,
Pemerintah harus cepat & lebih tegas mereformasi regulasi rumah ibadah.",2025-07-07T07:07:07Z,1,Jangan sampai Indonesia pecah karena masalah intoleransi Pemerintah harus cepat lebih tegas mereformasi regulasi rumah ibadah,positive
